0	0	1	0	-1
10	7	11	0	-1
19	7	20	0	-1
22	2	21	0	-1
44	7	45	0	-1
47	0	48	0	-1
51	5	18	0	-1
51	19	30	0	-1
29	10	30	24	-1
54	2	60	24	-1
56	1	57	24	-1
58	20	40	24	-1
59	24	51	24	-1
61	8	62	24	-1
64	21	65	24	-1
70	21	29	24	-1
73	1	74	24	-1
80	23	79	24	-1
86	1	30	24	-1
91	1	16	24	-1
16	26	15	48	-1
29	31	40	48	-1
49	8	50	48	-1
49	18	0	48	-1
108	0	40	48	-1
112	4	113	48	-1
115	2	114	48	-1
130	21	139	48	-1
139	22	130	48	-1
140	1	141	48	-1
142	1	82	48	-1
143	34	34	48	-1
146	1	58	48	-1
28	12	11	72	-1
30	5	51	72	-1
40	33	58	72	-1
58	19	190	72	-1
58	22	177	72	-1
129	26	188	72	-1
131	2	130	72	-1
134	1	58	72	-1
161	10	162	72	-1
172	1	206	72	-1
174	1	29	72	-1
174	37	175	72	-1
180	0	77	72	-1
181	21	30	72	-1
183	17	184	72	-1
186	1	30	72	-1
200	10	51	72	-1
16	22	212	96	-1
28	9	11	96	-1
28	13	11	96	-1
29	6	30	96	-1
30	6	219	96	-1
34	2	232	96	-1
40	6	30	96	-1
40	43	58	96	-1
44	11	241	96	-1
58	45	40	96	-1
81	1	29	96	-1
102	1	16	96	-1
124	2	52	96	-1
190	49	58	96	-1
211	18	51	96	-1
212	21	16	96	-1
216	4	190	96	-1
225	1	239	96	-1
225	14	106	96	-1
227	6	16	96	-1
232	2	34	96	-1
236	1	108	96	-1
246	1	144	96	-1
251	1	252	96	-1
259	6	30	96	-1
29	45	58	120	-1
30	9	51	120	-1
31	1	293	120	-1
40	3	41	120	-1
40	27	30	120	-1
40	45	58	120	-1
40	52	30	120	-1
52	2	58	120	-1
76	1	42	120	-1
76	21	42	120	-1
124	2	274	120	-1
124	49	41	120	-1
126	6	58	120	-1
235	2	16	120	-1
269	51	1	120	-1
270	21	15	120	-1
275	1	281	120	-1
276	17	275	120	-1
277	1	278	120	-1
283	11	163	120	-1
288	2	124	120	-1
299	11	151	120	-1
300	6	60	120	-1
301	52	302	120	-1
305	1	306	120	-1
15	13	16	144	-1
25	9	324	144	-1
27	53	145	144	-1
30	1	58	144	-1
30	17	58	144	-1
30	22	27	144	-1
34	38	182	144	-1
38	31	321	144	-1
40	3	15	144	-1
40	16	58	144	-1
58	54	30	144	-1
98	9	349	144	-1
99	2	333	144	-1
124	0	29	144	-1
126	1	350	144	-1
139	22	316	144	-1
186	6	248	144	-1
311	2	310	144	-1
316	21	139	144	-1
318	16	219	144	-1
329	55	330	144	-1
332	7	51	144	-1
333	2	99	144	-1
0	7	49	168	-1
18	22	58	168	-1
25	9	319	168	-1
30	22	358	168	-1
32	11	31	168	-1
34	21	60	168	-1
58	17	40	168	-1
60	0	106	168	-1
83	2	34	168	-1
100	6	30	168	-1
130	31	1	168	-1
146	31	126	168	-1
169	0	2	168	-1
185	31	40	168	-1
186	2	358	168	-1
358	2	186	168	-1
362	6	31	168	-1
363	30	364	168	-1
387	1	0	168	-1
30	9	51	192	-1
40	16	219	192	-1
51	15	30	192	-1
53	13	390	192	-1
58	15	53	192	-1
121	1	360	192	-1
130	21	139	192	-1
139	22	99	192	-1
200	21	18	192	-1
219	16	40	192	-1
358	21	30	192	-1
376	21	15	192	-1
394	1	217	192	-1
403	17	365	192	-1
405	64	404	192	-1
410	0	11	192	-1
2	4	1	216	-1
25	8	160	216	-1
27	21	30	216	-1
29	0	1	216	-1
52	1	53	216	-1
58	2	146	216	-1
58	9	444	216	-1
58	16	40	216	-1
60	65	83	216	-1
99	2	1	216	-1
106	1	1	216	-1
131	0	1	216	-1
141	2	83	216	-1
160	8	25	216	-1
297	6	51	216	-1
360	0	58	216	-1
361	17	196	216	-1
417	11	323	216	-1
418	0	1	216	-1
422	30	15	216	-1
428	67	12	216	-1
440	0	441	216	-1
440	17	441	216	-1
9	9	8	240	-1
11	7	28	240	-1
11	75	200	240	-1
16	16	255	240	-1
