4	2	5	0	-1
5	2	4	0	-1
8	4	9	0	-1
10	7	11	0	-1
13	1	14	0	-1
15	0	16	0	-1
21	2	22	0	-1
22	2	21	0	-1
25	8	26	0	-1
28	4	11	0	-1
28	9	11	0	-1
31	11	32	0	-1
33	2	1	0	-1
33	14	39	0	-1
34	4	35	0	-1
36	12	11	0	-1
39	14	33	0	-1
44	7	45	0	-1
47	0	48	0	-1
51	19	30	0	-1
16	11	15	0	-1
29	10	30	0	-1
29	22	70	0	-1
43	2	54	0	-1
54	2	60	0	-1
55	7	8	0	-1
56	1	57	0	-1
58	20	40	0	-1
59	24	51	0	-1
60	2	54	0	-1
61	8	62	0	-1
65	22	64	0	-1
65	22	70	0	-1
68	10	16	0	-1
71	1	72	0	-1
76	0	77	0	-1
78	1	28	0	-1
80	23	79	0	-1
83	4	57	0	-1
84	1	85	0	-1
86	1	30	0	-1
87	1	88	0	-1
89	25	90	0	-1
91	1	16	0	-1
1	11	49	48	-1
16	26	15	48	-1
18	1	125	48	-1
20	9	32	48	-1
20	18	98	48	-1
20	22	105	48	-1
27	1	15	48	-1
27	1	145	48	-1
29	27	15	48	-1
29	33	136	48	-1
49	18	0	48	-1
58	1	97	48	-1
78	1	28	48	-1
90	9	135	48	-1
92	4	93	48	-1
96	1	54	48	-1
99	6	20	48	-1
100	29	101	48	-1
102	1	16	48	-1
104	9	92	48	-1
105	21	20	48	-1
106	14	107	48	-1
108	4	29	48	-1
109	11	110	48	-1
118	1	119	48	-1
120	2	121	48	-1
121	2	120	48	-1
126	6	58	48	-1
127	1	128	48	-1
130	21	139	48	-1
133	32	34	48	-1
134	1	58	48	-1
142	1	82	48	-1
143	34	34	48	-1
2	1	117	48	-1
2	16	169	48	-1
11	4	202	48	-1
12	0	196	48	-1
27	19	31	48	-1
28	4	11	48	-1
28	12	11	48	-1
28	13	11	48	-1
31	6	30	48	-1
32	36	151	48	-1
33	11	171	48	-1
34	4	35	48	-1
34	39	35	48	-1
38	1	163	48	-1
40	3	15	48	-1
40	33	58	48	-1
40	41	15	48	-1
41	5	30	48	-1
58	22	177	48	-1
60	12	83	48	-1
81	1	29	48	-1
92	4	189	48	-1
93	11	92	48	-1
96	1	54	48	-1
96	4	54	48	-1
100	7	30	48	-1
108	29	29	48	-1
124	1	58	48	-1
124	6	185	48	-1
129	26	188	48	-1
130	2	131	48	-1
130	6	131	48	-1
142	1	82	48	-1
150	35	129	48	-1
152	4	50	48	-1
154	26	153	48	-1
159	1	25	48	-1
159	1	148	48	-1
159	19	160	48	-1
170	2	108	48	-1
172	37	173	48	-1
172	40	173	48	-1
174	37	175	48	-1
177	21	58	48	-1
180	0	77	48	-1
183	17	184	48	-1
186	1	30	48	-1
187	1	28	48	-1
188	26	129	48	-1
190	21	58	48	-1
193	4	51	48	-1
199	0	128	48	-1
200	10	51	48	-1
204	1	205	48	-1
0	7	49	96	-1
1	2	130	96	-1
16	22	212	96	-1
16	44	250	96	-1
28	13	11	96	-1
28	13	228	96	-1
28	29	11	96	-1
29	6	30	96	-1
30	9	51	96	-1
30	17	51	96	-1
30	22	181	96	-1
34	4	35	96	-1
40	6	29	96	-1
40	6	219	96	-1
49	18	0	96	-1
58	4	220	96	-1
58	20	40	96	-1
106	1	224	96	-1
106	14	225	96	-1
130	6	1	96	-1
131	2	130	96	-1
152	2	130	96	-1
158	0	226	96	-1
174	9	175	96	-1
181	21	30	96	-1
185	2	41	96	-1
186	6	248	96	-1
190	11	58	96	-1
211	18	30	96	-1
211	18	51	96	-1
217	26	218	96	-1
219	6	30	96	-1
223	1	16	96	-1
225	14	106	96	-1
229	0	230	96	-1
238	6	58	96	-1
245	7	49	96	-1
246	1	144	96	-1
249	48	8	96	-1
255	9	6	96	-1
256	47	128	96	-1
259	6	30	96	-1
1	11	49	96	-1
16	0	212	96	-1
16	2	235	96	-1
28	9	11	96	-1
28	37	10	96	-1
29	2	40	96	-1
29	45	58	96	-1
30	1	58	96	-1
31	30	298	96	-1
40	3	41	96	-1
40	3	53	96	-1
40	16	58	96	-1
40	27	30	96	-1
40	38	58	96	-1
40	45	58	96	-1
42	22	76	96	-1
49	44	213	96	-1
51	6	30	96	-1
52	2	58	96	-1
58	2	52	96	-1
58	17	40	96	-1
58	45	29	96	-1
65	21	18	96	-1
76	1	42	96	-1
76	21	42	96	-1
85	5	75	96	-1
90	8	268	96	-1
96	31	188	96	-1
124	2	185	96	-1
124	49	41	96	-1
126	6	58	96	-1
129	26	188	96	-1
130	1	15	96	-1
139	22	130	96	-1
148	9	296	96	-1
152	1	130	96	-1
179	0	141	96	-1
185	2	124	96	-1
186	1	30	96	-1
220	21	58	96	-1
262	21	261	96	-1
264	17	83	96	-1
265	29	266	96	-1
267	4	35	96	-1
268	7	90	96	-1
270	21	15	96	-1
272	6	273	96	-1
274	2	124	96	-1
275	17	276	96	-1
276	17	275	96	-1
277	1	278	96	-1
281	6	98	96	-1
284	1	285	96	-1
286	1	287	96	-1
292	26	291	96	-1
297	6	51	96	-1
299	11	151	96	-1
300	6	60	96	-1
17	6	18	144	-1
25	9	324	144	-1
27	2	30	144	-1
27	21	30	144	-1
29	6	40	144	-1
30	9	51	144	-1
40	3	15	144	-1
40	6	29	144	-1
40	6	58	144	-1
40	16	58	144	-1
78	1	28	144	-1
106	14	225	144	-1
117	34	313	144	-1
124	1	58	144	-1
124	11	248	144	-1
130	1	131	144	-1
130	1	139	144	-1
145	53	27	144	-1
148	8	348	144	-1
159	1	148	144	-1
186	6	248	144	-1
189	7	92	144	-1
190	1	58	144	-1
190	11	58	144	-1
197	9	328	144	-1
197	56	65	144	-1
211	18	51	144	-1
216	4	190	144	-1
216	6	190	144	-1
219	16	318	144	-1
225	4	83	144	-1
225	14	106	144	-1
264	17	83	144	-1
300	6	60	144	-1
307	29	32	144	-1
312	11	2	144	-1
316	21	139	144	-1
317	21	53	144	-1
318	52	30	144	-1
320	21	88	144	-1
321	31	38	144	-1
322	4	35	144	-1
322	11	35	144	-1
329	55	330	144	-1
334	1	335	144	-1
336	8	337	144	-1
337	8	336	144	-1
341	57	98	144	-1
347	1	124	144	-1
353	2	352	144	-1
354	9	355	144	-1
356	1	15	144	-1
357	11	15	144	-1
358	6	359	144	-1
15	22	376	144	-1
28	9	11	144	-1
29	6	40	144	-1
29	21	18	144	-1
29	31	185	144	-1
30	22	358	144	-1
32	6	345	144	-1
32	11	31	144	-1
34	21	60	144	-1
40	17	58	144	-1
40	31	185	144	-1
58	2	375	144	-1
58	17	40	144	-1
60	0	106	144	-1
65	5	18	144	-1
76	1	60	144	-1
76	17	60	144	-1
79	8	382	144	-1
99	6	1	144	-1
99	21	139	144	-1
101	47	11	144	-1
124	4	58	144	-1
126	31	146	144	-1
182	13	386	144	-1
185	31	29	144	-1
185	31	40	144	-1
271	7	28	144	-1
354	9	355	144	-1
358	0	51	144	-1
360	1	60	144	-1
361	17	196	144	-1
362	6	31	144	-1
363	30	364	144	-1
366	22	365	144	-1
372	4	373	144	-1
376	21	15	144	-1
378	37	75	144	-1
380	21	60	144	-1
382	7	79	144	-1
387	1	0	144	-1
389	1	343	144	-1
0	0	1	192	-1
15	22	376	192	-1
25	9	242	192	-1
29	23	15	192	-1
29	23	139	192	-1
30	9	51	192	-1
30	22	358	192	-1
31	1	15	192	-1
32	36	411	192	-1
40	16	219	192	-1
53	13	390	192	-1
58	9	32	192	-1
58	21	219	192	-1
76	1	60	192	-1
78	1	28	192	-1
130	21	139	192	-1
131	30	1	192	-1
139	22	130	192	-1
141	2	168	192	-1
163	17	60	192	-1
219	22	58	192	-1
240	1	409	192	-1
358	2	30	192	-1
358	21	30	192	-1
360	0	60	192	-1
365	17	403	192	-1
380	0	60	192	-1
387	1	0	192	-1
391	1	392	192	-1
394	1	217	192	-1
398	29	397	192	-1
403	17	365	192	-1
404	62	405	192	-1
407	63	408	192	-1
1	1	40	192	-1
1	2	99	192	-1
1	2	316	192	-1
1	14	31	192	-1
2	1	1	192	-1
2	2	227	192	-1
16	21	219	192	-1
25	8	160	192	-1
25	64	324	192	-1
27	0	30	192	-1
29	23	15	192	-1
30	22	27	192	-1
30	22	358	192	-1
