10289	9	10290	0	0
8429	9	8468	0	0
9384	9	9385	0	0
7184	5	7185	0	0
10357	9	10358	0	0
8276	9	8277	0	0
2340	5	6449	0	0
6881	5	6882	0	0
3399	3	5397	0	0
6525	5	6869	0	0
10132	9	10133	0	0
9370	9	9371	0	0
6383	5	6417	0	0
6785	5	6786	0	0
6807	5	6907	0	0
6499	5	6500	0	0
6596	5	6597	0	0
6584	9	10254	0	0
7954	9	7955	0	0
298	9	8838	0	0
9093	9	9094	0	0
6676	5	7207	0	0
7421	5	7422	0	0
7061	5	7062	0	0
9007	9	9008	0	0
8703	9	8704	0	0
234	5	6450	0	0
7552	9	7999	0	0
9935	9	9936	0	0
6855	5	6856	0	0
9521	9	9522	0	0
7137	5	7138	0	0
6676	5	7415	0	0
8311	9	8312	0	0
298	9	8679	0	0
8687	9	8688	0	0
7636	8	7663	0	0
7880	9	7881	0	0
7032	5	7033	0	0
9179	9	9180	0	0
6826	5	6827	0	0
8477	9	8478	0	0
9648	9	9649	0	0
1692	9	10377	0	0
4045	1	3846	0	0
3125	0	2999	0	0
6523	5	6524	0	0
8092	9	8727	0	0
6499	5	6730	0	0
7057	5	7058	0	0
6550	5	6551	0	0
8967	9	8968	0	0
7219	5	7220	0	0
8429	9	10140	0	0
7238	5	7239	0	0
7636	8	7719	0	0
9333	9	9334	0	0
10343	9	10344	0	0
7253	5	7254	0	0
6501	5	6729	0	0
1692	9	9269	0	0
10154	9	10155	0	0
8832	9	8833	0	0
6619	5	6620	0	0
6602	5	6603	0	0
9905	9	9906	0	0
9735	9	9736	0	0
2134	7	1303	0	0
1091	0	1092	0	0
10056	9	10057	0	0
10037	9	10038	0	0
6443	5	6444	0	0
8251	9	8252	0	0
6930	5	6931	0	0
3328	9	9771	0	0
8349	9	8350	0	0
6321	5	6322	0	0
6676	5	7116	0	0
7097	5	7098	0	0
8946	9	8947	0	0
570	0	155	0	0
8343	9	8344	0	0
7054	5	7055	0	0
8981	9	8982	0	0
6745	5	6746	0	0
708	0	139	0	0
1973	6	7459	0	0
5526	3	5494	0	0
7507	8	7783	0	0
1603	5	7225	0	0
4136	5	7164	0	0
2681	0	515	0	0
9259	9	10475	0	0
9652	9	9653	0	0
5287	9	7925	0	0
6501	5	6502	0	0
8429	9	8954	0	0
6723	5	6759	0	0
7061	5	7064	0	0
8429	9	9686	0	0
10602	9	8179	0	0
7640	8	7663	0	0
6781	5	6782	0	0
7526	8	7653	0	0
7071	5	7072	0	0
2044	7	55	0	0
3297	6	7459	0	0
8257	9	8258	0	0
8631	9	8632	0	0
1091	6	3848	0	0
7586	8	7653	0	0
2044	9	9647	0	0
5298	3	5467	0	0
6485	5	6768	0	0
2894	0	17	0	0
1258	0	67	0	0
6723	5	6724	0	0
2551	0	243	0	0
9157	9	9158	0	0
6185	8	7663	0	0
10600	9	8965	0	0
10260	9	10261	0	0
6951	5	6952	0	0
9735	9	9875	0	0
211	9	10293	0	0
6185	4	6184	0	0
9987	9	9988	0	0
2418	0	53	0	0
298	0	299	0	0
2116	8	7719	0	0
7040	5	7041	0	0
5481	3	5284	0	0
6568	5	6569	0	0
6897	5	6898	0	0
8676	9	8677	0	0
3297	0	81	0	0
6000	4	1117	0	0
8650	9	8651	0	0
6928	5	7377	0	0
7662	8	7719	0	0
6253	4	6252	0	0
7662	8	7663	0	0
1492	9	9590	0	0
10452	9	10453	0	0
4208	1	3860	0	0
6393	5	6394	0	0
7537	8	7674	0	0
6676	5	6677	0	0
1468	0	1469	0	0
7583	8	7719	0	0
8429	9	10078	0	0
8517	9	8472	0	0
8507	9	8508	0	0
5283	3	5563	0	0
2107	7	30	0	0
8092	9	10367	0	0
3399	3	5284	0	0
8302	9	8303	0	0
809	0	810	0	0
8782	9	8783	0	0
3780	7	316	0	0
1048	0	959	0	0
8276	9	9347	0	0
2418	8	7663	0	0
6877	5	6844	0	0
1233	0	478	0	0
10578	9	10579	0	0
7201	5	7202	0	0
8593	9	8594	0	0
7127	5	7325	0	0
6204	4	6205	0	0
6829	5	6830	0	0
298	9	10176	0	0
10345	9	10346	0	0
298	7	103	0	0
911	1	3846	0	0
8765	9	8766	0	0
1448	0	1144	0	0
1974	8	7783	0	0
878	8	7653	0	0
1296	0	17	0	0
7572	8	7663	0	0
7772	8	7663	0	0
7858	8	7653	0	0
7317	5	7318	0	0
6411	5	6412	0	0
7362	5	7363	0	0
10500	9	10501	0	0
1744	0	777	0	0
2894	8	7783	0	0
3162	0	103	0	0
9493	9	9494	0	0
9462	9	9463	0	0
7595	8	7719	0	0
6807	5	7186	0	0
7595	8	7663	0	0
7043	5	7044	0	0
4269	2	4633	0	0
7662	8	7674	0	0
6725	5	6726	0	0
8810	9	8912	0	0
6855	5	7261	0	0
7572	8	7653	0	0
9690	9	9691	0	0
7074	5	7075	0	0
6889	5	6890	0	0
8276	9	10189	0	0
8204	9	8205	0	0
6485	5	6486	0	0
2622	1	3846	0	0
1492	7	2762	0	0
9757	9	9758	0	0
9821	9	9822	0	0
8218	9	8219	0	0
6499	5	6913	0	0
2894	8	7653	0	0
6501	5	7314	0	0
7943	9	7944	0	0
7567	8	7653	0	0
5481	3	5563	0	0
2107	0	30	0	0
8027	9	8028	0	0
6710	5	6711	0	0
10023	9	6503	0	0
6584	9	8554	0	0
1257	0	674	0	0
9537	9	9538	0	0
6951	5	7182	0	0
7369	5	7370	0	0
10141	9	10142	0	0
6468	5	6469	0	0
1117	4	5984	0	0
1621	6	3870	0	0
7105	5	7106	0	0
6762	5	6763	0	0
7187	5	7188	0	0
678	0	679	0	0
6413	5	6414	0	0
7951	9	7952	0	0
6490	5	6491	0	0
8852	9	8853	0	0
3342	0	1622	0	0
6934	5	7123	0	0
7984	9	7985	0	0
1117	7	1118	0	0
3125	9	8233	0	0
6800	5	6801	0	0
5678	9	8401	0	0
4062	5	7146	0	0
6501	5	6668	0	0
8276	9	10167	0	0
1728	0	524	0	0
6501	5	7140	0	0
6877	5	6939	0	0
6383	5	7327	0	0
7552	9	9470	0	0
9802	9	9803	0	0
6760	5	6761	0	0
1692	9	8829	0	0
2913	7	55	0	0
6676	5	7357	0	0
9447	9	9448	0	0
9344	9	9345	0	0
8725	9	8726	0	0
6571	5	6572	0	0
5526	3	5604	0	0
1377	7	1118	0	0
6485	5	6644	0	0
6807	5	6808	0	0
485	5	7159	0	0
825	0	826	0	0
9357	9	9755	0	0
8922	9	8923	0	0
9259	9	9260	0	0
9925	9	9926	0	0
7514	8	7663	0	0
7000	5	7001	0	0
6487	5	6488	0	0
3328	7	2316	0	0
2542	0	67	0	0
9026	9	9027	0	0
7069	5	7070	0	0
8723	9	8724	0	0
1134	0	1135	0	0
6689	5	6690	0	0
6525	5	7335	0	0
911	1	4202	0	0
10340	9	8716	0	0
9727	9	10139	0	0
6383	5	6634	0	0
8178	9	8179	0	0
2107	9	9950	0	0
7019	5	7020	0	0
8408	9	8409	0	0
1692	0	103	0	0
7271	5	7272	0	0
878	0	281	0	0
8725	9	8882	0	0
8692	9	8693	0	0
8276	9	8800	0	0
6640	5	6641	0	0
7389	5	7390	0	0
7547	8	7663	0	0
5298	3	5377	0	0
7127	5	7128	0	0
8092	9	8093	0	0
5829	3	5377	0	0
7507	8	7653	0	0
6204	7	2417	0	0
6797	5	6798	0	0
6612	5	6613	0	0
9481	9	9482	0	0
2763	0	295	0	0
7226	5	7208	0	0
2412	0	1667	0	0
10530	9	10531	0	0
5283	3	5284	0	0
7576	8	7653	0	0
10098	9	8472	0	0
10160	9	10161	0	0
9203	9	9204	0	0
3399	0	1820	0	0
7045	5	7046	0	0
2681	6	7441	0	0
8810	9	8811	0	0
5558	3	5176	0	0
8391	9	8392	0	0
6383	5	6384	0	0
6807	5	7022	0	0
6000	4	1377	0	0
7586	8	7663	0	0
2595	6	3831	0	0
2595	7	1303	0	0
7555	8	7848	0	0
9727	9	9728	0	0
6461	9	8055	0	0
10304	9	10305	0	0
3260	9	8980	0	0
211	7	945	0	0
3297	7	81	0	0
10177	9	10178	0	0
1240	0	1241	0	0
8276	9	9511	0	0
6525	5	6526	0	0
7008	5	7009	0	0
3328	0	267	0	0
1974	0	1622	0	0
1621	0	1622	0	0
7959	9	7960	0	0
7315	5	7316	0	0
9513	9	9514	0	0
3780	0	67	0	0
6602	5	6816	0	0
2913	0	55	0	0
6445	5	6446	0	0
6564	5	6565	0	0
739	0	740	0	0
1611	9	10025	0	0
6184	4	6185	0	0
8715	9	8716	0	0
1448	6	7441	0	0
9330	9	9331	0	0
7296	5	7297	0	0
9227	9	9228	0	0
1754	0	143	0	0
8816	9	8817	0	0
6733	5	6734	0	0
8433	9	8434	0	0
8447	9	8448	0	0
9791	9	9792	0	0
6343	5	6344	0	0
6485	5	7191	0	0
911	7	3202	0	0
8149	9	8150	0	0
3260	0	779	0	0
7968	9	7969	0	0
6383	5	7139	0	0
910	0	446	0	0
7744	8	7848	0	0
9735	9	10479	0	0
6573	5	6574	0	0
3307	6	3913	0	0
7886	9	7887	0	0
1296	8	7653	0	0
7040	5	7168	0	0
7000	5	7117	0	0
2595	0	328	0	0
8092	9	10601	0	0
6205	7	2417	0	0
7772	8	7719	0	0
6816	5	7174	0	0
6885	5	6886	0	0
10252	9	10253	0	0
7744	8	7663	0	0
9083	9	9084	0	0
8477	9	8394	0	0
7552	9	8599	0	0
8429	9	9406	0	0
7385	5	7386	0	0
7358	5	7359	0	0
8053	9	8054	0	0
5984	4	1117	0	0
6771	5	6772	0	0
7118	5	7119	0	0
910	6	7469	0	0
2315	0	2316	0	0
6365	5	6366	0	0
1117	4	6000	0	0
2116	0	810	0	0
8429	9	8430	0	0
9561	9	9562	0	0
627	0	628	0	0
2622	0	892	0	0
7354	5	7355	0	0
9586	9	9587	0	0
9618	9	9460	0	0
1692	9	7926	0	0
3780	6	3848	0	0
5283	3	5727	0	0
1134	6	7459	0	0
10092	9	10093	0	0
1240	9	9456	0	0
2979	0	135	0	0
8471	9	8472	0	0
485	5	7311	0	0
8545	9	8546	0	0
1053	9	8345	0	0
2913	9	7876	0	0
5526	3	5727	0	0
5283	3	5397	0	0
4269	2	4989	0	0
3399	3	5563	0	0
211	0	212	0	0
911	0	103	0	0
878	8	7663	0	0
1240	7	779	0	0
3220	0	1153	0	0
1896	0	945	0	0
2599	9	8716	0	0
6253	8	7653	0	0
2445	0	463	0	0
2116	8	7663	0	0
5829	6	3837	0	0
3125	7	55	0	0
7802	8	7663	0	0
816	0	139	0	0
7547	8	7719	0	0
1377	0	1118	0	0
3260	7	779	0	0
3307	0	738	0	0
1233	8	7653	0	0
1117	0	1118	0	0
2044	0	55	0	0
2622	7	1405	0	0
7537	8	7663	0	0
6205	4	6204	0	0
7514	8	7653	0	0
3421	0	1052	0	0
2134	0	1303	0	0
1296	8	7783	0	0
1955	0	1956	0	0
1973	0	777	0	0
1771	0	67	0	0
7567	8	7663	0	0
1492	0	1493	0	0
7488	8	7653	0	0
1994	0	17	0	0
2681	7	1144	0	0
7526	8	7663	0	0
