1	2	33	0	-1
2	1	3	0	-1
2	1	12	0	-1
4	2	5	0	-1
5	2	4	0	-1
6	3	7	0	-1
8	4	9	0	-1
10	5	11	0	-1
13	1	14	0	-1
13	17	46	0	-1
15	0	16	0	-1
17	6	18	0	-1
19	7	20	0	-1
21	2	22	0	-1
28	4	11	0	-1
37	12	38	0	-1
42	16	43	0	-1
43	16	42	0	-1
44	7	45	0	-1
49	18	50	0	-1
51	5	18	0	-1
52	1	53	0	-1
16	11	15	24	-1
29	22	70	24	-1
43	2	54	24	-1
51	13	59	24	-1
54	2	60	24	-1
55	7	8	24	-1
56	1	57	24	-1
58	20	40	24	-1
59	24	51	24	-1
60	2	43	24	-1
60	2	54	24	-1
61	8	62	24	-1
66	1	67	24	-1
70	21	29	24	-1
71	1	72	24	-1
76	0	77	24	-1
78	1	28	24	-1
81	1	29	24	-1
82	1	60	24	-1
83	4	57	24	-1
89	25	90	24	-1
91	1	16	24	-1
0	18	49	48	-1
16	26	15	48	-1
18	6	18	48	-1
20	18	98	48	-1
27	1	15	48	-1
27	1	31	48	-1
27	1	145	48	-1
28	9	11	48	-1
29	27	15	48	-1
29	33	136	48	-1
40	2	58	48	-1
58	2	40	48	-1
60	1	129	48	-1
92	4	93	48	-1
94	4	95	48	-1
96	1	54	48	-1
97	6	58	48	-1
104	9	92	48	-1
105	21	20	48	-1
108	0	40	48	-1
109	11	110	48	-1
111	1	18	48	-1
114	2	115	48	-1
118	1	119	48	-1
120	2	121	48	-1
121	2	120	48	-1
122	4	123	48	-1
127	1	128	48	-1
130	21	139	48	-1
132	18	35	48	-1
133	32	34	48	-1
134	1	58	48	-1
137	1	138	48	-1
142	1	82	48	-1
144	10	18	48	-1
146	1	58	48	-1
148	10	149	48	-1
2	1	117	72	-1
12	0	196	72	-1
27	19	31	72	-1
28	9	11	72	-1
28	12	11	72	-1
28	13	11	72	-1
30	22	147	72	-1
32	36	151	72	-1
33	11	171	72	-1
34	4	35	72	-1
38	1	163	72	-1
40	3	15	72	-1
40	41	15	72	-1
51	17	203	72	-1
58	19	190	72	-1
92	4	189	72	-1
96	4	54	72	-1
97	6	58	72	-1
124	6	185	72	-1
130	6	131	72	-1
131	2	130	72	-1
147	21	30	72	-1
152	4	50	72	-1
153	26	154	72	-1
156	14	155	72	-1
164	1	128	72	-1
165	11	35	72	-1
167	1	168	72	-1
174	1	29	72	-1
176	25	49	72	-1
